pi,delta,gamma1,abs_gamma1,gamma2,regime,neg_density,p_true_-2.0,p_edge_-2.0,p_sad_-2.0,err_edge_-2.0,err_sad_-2.0,sq_err_edge_-2.0,sq_err_sad_-2.0,p_true_-2.33,p_edge_-2.33,p_sad_-2.33,err_edge_-2.33,err_sad_-2.33,sq_err_edge_-2.33,sq_err_sad_-2.33,p_true_-3.0,p_edge_-3.0,p_sad_-3.0,err_edge_-3.0,err_sad_-3.0,sq_err_edge_-3.0,sq_err_sad_-3.0,p_true_-3.5,p_edge_-3.5,p_sad_-3.5,err_edge_-3.5,err_sad_-3.5,sq_err_edge_-3.5,sq_err_sad_-3.5,es_true,es_edge,es_sad,es_relerr_edge,es_relerr_sad,loss_diff,g1_star_theoretical,predicted_inside,empirical_inside
0.005,10.714285714285714,-3.076154806560671,3.076154806560671,25.76747421219296,Severe,True,0.0276363812884383,0.0,0.11879435904111117,0.0276363812884383,0.09115797775267287,0.0007637695707199425,0.008309776907956801,0.014853560181368426,0.03961289721468422,0.0959130112338032,0.024759337033315797,0.08105945105243478,0.0006130247703293231,0.0065706346049220704,0.006343148541471912,0.15264652692565156,0.06138090189200943,0.14630337838417964,0.055037753350537524,0.021404678526624442,0.0030291542938746044,0.005231465933638992,0.14482795402148166,0.04351362952579807,0.13959648808784267,0.03828216359215908,0.0194871794864592,0.0014655240492968302,-6.802324692780054,-5.6674127667970025,-6.735591393701132,16.684177501665577,0.9810366616247087,0.018375524232749837,,False,False
0.005,10.971428571428572,-3.217402953903443,3.217402953903443,27.356983498602474,Severe,True,0.0276363812884383,0.0,0.12151126447148196,0.0276363812884383,0.09387488318304366,0.0007637695707199425,0.008812493692630093,0.014853560181368426,0.02836537562828402,0.09860306722215448,0.013511815446915595,0.08374950704078606,0.00018256915667150687,0.007013979929574673,0.006343148541471939,0.1561612794683525,0.06379688383099946,0.14981813092688057,0.057453735289527526,0.02244547235442393,0.0033009316987191004,0.00523146593364015,0.15495861067918057,0.04562313090869481,0.1497271447455404,0.04039166497505466,0.02241821787365201,0.0016314865994570577,-6.930896121351315,-5.747332252471822,-6.879196243723838,17.07663551951683,0.7459335232021571,0.01914454065570483,,False,False
0.005,11.228571428571428,-3.3590738519270325,3.3590738519270325,28.97479263634773,Severe,True,0.0276363812884383,0.0,0.12418603656533765,0.0276363812884383,0.09654965527689935,0.0007637695707199425,0.009321835934088099,0.014853560181368426,0.015766105752562733,0.10125995979984316,0.0009125455711943078,0.08640639961847474,8.327394195063455e-07,0.007466065895027551,0.006343148541471942,0.1586293921335378,0.06620268634911172,0.15228624359206586,0.05985953780763978,0.02319109998738202,0.003583164266544256,0.005231465933640321,0.16494072281797387,0.047738851621457204,0.15970925688433354,0.04250738568781688,0.02550704673454604,0.0018068778380128194,-7.059467549922909,-5.827251919848416,-7.02319274423908,17.45479558281912,0.5138461991262332,0.019607935720837764,,False,False
0.005,11.485714285714284,-3.5009815481368305,3.5009815481368305,30.618273349290437,Extreme,True,0.0276363812884383,0.0,0.1268187383450981,0.0276363812884383,0.0991823570566598,0.0007637695707199425,0.009837139951314754,0.014853560181368426,0.0018396125753022685,0.10388311842819842,0.013013947606066157,0.08902955824683,0.00016936283229343507,0.007926262241625695,0.006343148541471943,0.15994388437049029,0.06859651630869382,0.15360073582901834,0.06225336776722187,0.02359318604721588,0.0038754817983609794,0.005231465933640344,0.17466049370269407,0.049858438038543534,0.16942902776905372,0.04462697210490319,0.028706195450766775,0.0019915666392518075,-7.188038978494218,-5.907195615000022,-7.167555653071224,17.819093181413333,0.28496402821795563,0.0197177042488549,,False,False
0.005,11.742857142857142,-3.6429496727506296,3.6429496727506296,32.28482937802833,Extreme,True,0.0276363812884383,0.0,0.12940953822733148,0.0276363812884383,0.10177315693889318,0.0007637695707199425,0.01035777547330858,0.014853560181368426,0.0,0.10647211557990685,0.014853560181368426,0.09161855539853843,0.0002206282500615336,0.008393959693315056,0.006343148541471943,0.1600048379127585,0.07097676979328908,0.15366168937128655,0.06463362125181714,0.023611914780437757,0.004177504996123348,0.005231465933640347,0.18399932241073413,0.0519797175566335,0.17876785647709378,0.04674825162299315,0.0319579465094148,0.0021853990298066816,-7.316610407065767,-5.987184636240672,-7.312261828354771,18.169968016080883,0.059434334603853146,0.01943440978431441,,False,False
0.005,12.0,-3.7848115383636687,3.7848115383636687,33.971908490675524,Extreme,True,0.0276363812884383,0.0,0.1319586950783142,0.0276363812884383,0.1043223137898759,0.0007637695707199425,0.010883145154473332,0.014853560181368426,0.0,0.10902665041842896,0.014853560181368426,0.09417309023706054,0.0002206282500615336,0.008868570924797547,0.006343148541471943,0.15872077895606843,0.07334201736490373,0.15237763041459648,0.06699886882343178,0.023218942250767358,0.004488848423619419,0.005231465933640348,0.1928352040045891,0.05410068921109993,0.18760373807094874,0.04886922327745958,0.03519516253819314,0.002388200983742197,-7.445181835637188,-6.0672379717950475,-7.457290017254593,18.507860442661848,0.16263110673063713,0.018730093827147937,,False,False
0.006470588235294118,3.0,-0.15746713833558135,0.15746713833558135,0.44737425851411317,Mild,False,0.02804692062778155,0.032756345166588756,0.03328233906542581,0.004709424538807207,0.005235418437644263,2.2178679486719478e-05,2.7409606217225498e-05,0.014682692219635293,0.01822759822503668,0.017852398360831526,0.003544906005401388,0.003169706141196233,1.2566358587130827e-05,1.0047037021537114e-05,0.00457645751495484,0.004796250651719252,0.004426366523699445,0.00021979313676441167,0.0001500909912553949,4.830902296873937e-08,2.252730565602703e-08,0.0022275432002805042,0.0014552676374943647,0.001408034584577703,0.0007722755627861395,0.0008195086157028013,5.964095448766485e-07,6.715943712111217e-07,-3.1495548815305945,-3.091239150222813,-3.0696011936755174,1.8515546958636118,2.5385710318602808,2.5781717312712343e-08,0.43493013828992844,True,True
0.006470588235294118,3.257142857142857,-0.1986084730917121,0.1986084730917121,0.6096512120247359,Mild,False,0.028398301383398057,0.034912255659718866,0.0356520357689916,0.006513954276320809,0.007253734385593541,4.243160031399815e-05,5.261666253674211e-05,0.015164768588766909,0.020401513300223207,0.019744508450400614,0.005236744711456298,0.004579739861633705,2.742349517296551e-05,2.0974017200236704e-05,0.005233000621440033,0.005933900952585462,0.005307362875251786,0.0007009003311454287,7.436225381175342e-05,4.912612741997716e-07,5.529744791963637e-09,0.002845616989245932,0.0019151486779098166,0.0018164013119813154,0.0009304683113361156,0.0010292156772646168,8.657712784006825e-07,1.0592849103272637e-06,-3.2690458380990135,-3.1914340879560803,-3.1609776610440847,2.3741407733843616,3.3058018274155376,4.85731529407808e-07,0.48149045556783676,True,True
0.006470588235294118,3.5142857142857142,-0.24558821441129025,0.24558821441129025,0.80914764318628,Mild,False,0.028653076008407375,0.03727090711235826,0.03824351316198258,0.008617831103950886,0.009590437153575205,7.426701293622334e-05,9.197648479667568e-05,0.015545085128866843,0.022906452474897566,0.021836358836682782,0.007361367346030724,0.0062912737078159395,5.418972920320742e-05,3.958012486665612e-05,0.005847759065313353,0.007334901770072533,0.006330032354113328,0.0014871427047591802,0.00048227328879997533,2.21159342431845e-06,2.325875250899444e-07,0.0035032937129347605,0.002505611399339449,0.0023168860410033485,0.0009976823135953113,0.001186407671931412,9.953699988608932e-07,1.4075631640177128e-06,-3.4003245827866357,-3.298480840834178,-3.259916387092756,2.9951182445351963,4.129258612682564,1.9790058992285057e-06,0.5272885784506798,True,True
0.006470588235294118,3.7714285714285714,-0.29852821377922334,0.29852821377922334,1.0496993332348366,Mild,False,0.028826047544436306,0.03979837146661349,0.04102950970707539,0.010972323922177184,0.012203462162639084,0.0001203918922531817,0.00014892448875496381,0.015826026224246267,0.02574380980431764,0.02411173694192331,0.009917783580071372,0.008285710717677041,9.836243114113332e-05,6.865300209702818e-05,0.006386756809591171,0.009034273940970484,0.007496166230109603,0.002647517131379313,0.0011094094205184313,7.009346960946947e-06,1.2307892623350415e-06,0.00415857214762575,0.0032529416238048143,0.002917211262285175,0.000905630523820936,0.001241360885340575,8.201666456761829e-07,1.5409768476535364e-06,-3.5415517683775946,-3.4095278874402037,-3.365508849799188,3.7278540473762924,4.970784844945321,5.778557698611906e-06,0.5711063370108604,True,True
0.006470588235294118,4.0285714285714285,-0.3574949882503998,0.3574949882503998,1.3348865436605695,Mild,False,0.02893600710246421,0.042448893356625265,0.04398287993125556,0.013512886254161055,0.01504687282879135,0.0001825980949178948,0.00022640838192581944,0.016020349893794923,0.028904864005191544,0.026553310395350357,0.01288451411139662,0.010532960501555434,0.00016601070388677866,0.00011094325692732689,0.006829253924676748,0.011066760814138423,0.008805107213082426,0.004237506889461676,0.0019758532884056783,1.7956464638235167e-05,3.903996217303533e-06,0.004769908940317983,0.004186393887627904,0.003623369407838516,0.0005835150526900786,0.001146539532479467,3.404898167159052e-07,1.3145528995382348e-06,-3.690765397604303,-3.5220583383544195,-3.476931764916924,4.571058874654898,5.793747628233962,1.4052468420931635e-05,0.6114192679524422,True,True
0.006470588235294118,4.285714285714286,-0.4225019442871318,0.4225019442871318,1.6679743223505652,Mild,False,0.029001460280116985,0.04516492987613819,0.047077666984202494,0.016163469596021204,0.01807620670408551,0.0002612577493815019,0.0003267492488088259,0.016146206532011986,0.0323696578472838,0.029143349430680147,0.016223451315271815,0.01299714289866816,0.0002632003725789948,0.0001689257235284002,0.007169407300086228,0.013465731738464503,0.010254001090087079,0.006296324438378275,0.0030845937900008513,3.96437014333195e-05,9.514718849311816e-06,0.005303952122625566,0.005338023723699429,0.0044395029774142855,3.4071601073863526e-05,0.0008644491452112803,1.1608739997364983e-09,7.472723246565131e-07,-3.8460438540017337,-3.6342309331494147,-3.593457150114139,5.507293439515302,6.567442116521456,3.0128982584007685e-05,0.6461667641997337,True,True
0.006470588235294118,4.542857142857143,-0.4935122380819843,0.4935122380819843,2.0518627808855125,Mild,False,0.029037941332817212,0.04787761940502866,0.05028967971132197,0.018839678072211447,0.021251738378504758,0.00035493346986456483,0.00045163638410841207,0.016222531406077784,0.036106144078616974,0.031864248608875226,0.01988361267253919,0.01564171720279744,0.00039535805291156104,0.0002446633170522894,0.0074142457933305764,0.016261938021809225,0.011838118120607756,0.008847692228478648,0.00442387232727718,7.828165776988147e-05,1.957064636804881e-05,0.005740782928137183,0.006742377749515304,0.005367907551839918,0.0010015948213781206,0.000372875376297265,1.0031921862114694e-06,1.3903604624882698e-07,-4.005651536261916,-3.7449254733788115,-3.714450412211035,6.508955173030721,7.269756777760822,5.871101140183266e-05,0.6722729280591011,True,True
0.006470588235294118,4.8,-0.5704421648407388,0.5704421648407388,2.489047802092877,Mild,False,0.029056980251082325,0.05050768365048186,0.053596762805537095,0.021450703399399536,0.02453978255445477,0.0004601326763290108,0.0006022009278199227,0.016265872023970507,0.04006965271951083,0.034698903512926024,0.023803780695540323,0.018433031488955517,0.0005666199754013781,0.00033977664987282566,0.007579261332459438,0.01948214918479271,0.01355120574763819,0.01190288785233327,0.0059719444151787515,0.00014167873922522295,3.566412009798468e-05,0.006075355990617228,0.008436025466412016,0.006409130457521619,0.0023606694757947883,0.00033377446690439124,5.5727603739492406e-06,1.1140539475731057e-07,-4.168147611270731,-3.8535944980907133,-3.8393627299084505,7.546592455830061,7.888033534926682,0.00010601461912723828,0.6844779476523399,True,True
0.006470588235294118,5.057142857142857,-0.6531649668899798,0.6531649668899798,2.9815922805534525,Mild,False,0.029066283931869996,0.05296674767935679,0.05697888132809034,0.02390046374748679,0.027912597396220346,0.0005712321673449304,0.0007791130934034868,0.016288916272857338,0.044202724358793605,0.037630977179460456,0.027913808085936267,0.02134206090660312,0.0007791806818584809,0.0004554835637411571,0.007683399471153154,0.023147707343993733,0.015385841709370676,0.015464307872840578,0.0077024422382175215,0.00023914481798599908,5.932761643307734e-05,0.006315299629345511,0.010456921750795477,0.0075621359857842504,0.004141622121449966,0.001246836356438739,1.7153033796883715e-05,1.5546008997374304e-06,-4.332438012581793,-3.9600672788518025,-3.967721295176985,8.594946601626896,8.418278953920115,0.00017981720155292174,0.6717291101813316,True,True
0.006470588235294118,5.314285714285714,-0.7415149514602776,0.7415149514602776,3.531107678200009,Mild,True,0.02907054093763807,0.05515904375118026,0.06041809459263442,0.02608850281354219,0.03134755365499635,0.0006806099790521989,0.0009826691201528749,0.01630038903084235,0.04843534086464635,0.04064508001536615,0.03213495183380399,0.0243446909845238,0.0010326551293609026,0.0005926639791319544,0.0077449361608911355,0.02727304654708618,0.01733376576363848,0.019528110386195046,0.009588829602747345,0.0003813470952554188,9.194565315052381e-05,0.006476426406311087,0.012843595579395213,0.008824510504032976,0.006367169173084127,0.002348084097721889,4.0540843278672804e-05,5.513498929974418e-06,-4.497764815126936,-4.064388645394655,-4.099119294064528,9.635367511319062,8.863191772981954,0.000289401442104895,0.5994519963860512,False,False
0.006470588235294118,5.571428571428571,-0.8352918131012462,0.8352918131012462,4.138745401380787,Mild,True,0.02907236479051797,0.0569834473099134,0.06389846546894352,0.02791108251939543,0.03482610067842555,0.0007790285274045011,0.0012128572884638326,0.01630573726265506,0.05268556935822418,0.04372688123653404,0.03637983209556912,0.027421143973878976,0.0013234921833018014,0.0007519191368361993,0.00777898460435387,0.031864231162776334,0.019386176659484,0.024085246558422466,0.01160719205513013,0.0005800991017800012,0.00013472690740467603,0.00657773959833484,0.01563416836530644,0.010192685399130383,0.009056428766971603,0.003614945800795543,8.201890201123078e-05,1.3067833142689331e-05,-4.663648507036382,-4.166711454492904,-4.233206533237023,10.655542582030213,9.229725892719417,0.0004453721943753252,,False,False
0.006470588235294118,5.828571428571428,-0.9342650623621886,0.9342650623621886,4.805197280294085,Mild,True,0.02907309645278483,0.05833577856063054,0.06740593367242523,0.02926268210784571,0.0383328372196404,0.0008563045641448334,0.001469406409307448,0.016308071736257247,0.05686061825855523,0.04686316655532082,0.04055254652229798,0.030555094819063575,0.0016445090294431419,0.0009336138194019658,0.007796624605401883,0.036917572385244096,0.02153398775433098,0.029120947779842213,0.013737363148929097,0.0008480295995962971,0.00018871514628555517,0.0066373886577866525,0.018865214048250003,0.011662161061340678,0.01222782539046335,0.0050247724035540255,0.0001495197137796602,2.5248337707518098e-05,-4.829811005856127,-4.267232990711723,-4.369681081889881,11.648033731801938,9.526872240100928,0.000659314453310742,,False,False
0.006470588235294118,6.085714285714285,-1.0381784710440756,1.0381784710440756,5.530704258825891,Mild,True,0.02907337128390624,0.05911129147091248,0.07092817102921292,0.03003792018700624,0.04185479974530668,0.000902276649160957,0.0017518242617197244,0.016309025856796708,0.06085828668283998,0.05004185449351526,0.04454926082604327,0.03373282863671855,0.0019846366401468332,0.0011379037278342193,0.007805181919985721,0.04241838405572155,0.02376803959957628,0.03461320213573583,0.015962857679590558,0.0011980737620893073,0.00025481282529886325,0.006670272305188429,0.022570482325111035,0.013227720127867767,0.015900210019922607,0.006557447822679338,0.0002528166786776473,4.300012194716199e-05,-4.9961037867018785,-4.366160425852642,-4.508282019640503,12.608692448022314,9.764043900765433,0.0009432609367904441,,False,False
0.006470588235294118,6.3428571428571425,-1.146754454419986,1.146754454419986,6.315072282007949,Mild,True,0.02907346794564646,0.059207264386266015,0.07445443018041324,0.030133796440619556,0.045380962234766786,0.0009080456879246958,0.0020594317333533295,0.016309390990715558,0.06456877150965784,0.05325198172089686,0.04825938051894228,0.0369425907301813,0.002328967808072066,0.0013647550098576774,0.007809068908086492,0.04833993801562165,0.026079271094996474,0.04053086910753516,0.01827020218690998,0.0016427513506121478,0.0003338002879505702,0.006687246709473089,0.026779515582629167,0.014883622489080603,0.02009226887315608,0.008196375779607514,0.00040369926847119665,6.718057592053669e-05,-5.162453469563447,-4.46369354937917,-4.6487832416871,13.535423114300077,9.950118309149314,0.0013089510626615776,,False,False
0.006470588235294118,6.6,-1.2596983217865803,1.2596983217865803,7.157694296699879,Moderate,True,0.02907349977851349,0.058525603052102505,0.07797539404240741,0.029452103273589016,0.04890189426389392,0.0008674263872381528,0.0023913952625970614,0.01630952182899783,0.067876780975622,0.056483666032107964,0.05156725914662417,0.040174144203110135,0.002659182215895094,0.0016139618624522877,0.007810722106430291,0.05464267497570205,0.028458852774796015,0.04683195286927176,0.020648130668365725,0.0021932318095496915,0.0004263453000979052,0.0066954511053797655,0.03151619861201563,0.016623777954469867,0.024820747506635862,0.009928326849090102,0.0006160695067881704,9.857167402236338e-05,-5.3288264040400035,-4.560017112221891,-4.7909882165433375,14.427366056346791,10.092995093420733,0.0017668865094517864,,False,False
0.006470588235294118,6.857142857142857,-1.3767023380542023,1.3767023380542023,8.057577254051557,Moderate,True,0.02907350959437208,0.05697536772621868,0.08148303062627069,0.0279018581318466,0.05240952103189861,0.0007785136872096943,0.0027467578947930225,0.016309565727552783,0.07066389065376395,0.05972805395028075,0.05435432492621117,0.043418488222727966,0.002954392638184141,0.0018851651195471671,0.007811380479269101,0.06127371952572378,0.030898286780375307,0.05346233904645468,0.023086906301106207,0.0028582216963180724,0.0005330052425560575,0.006699164195216201,0.03679728745182801,0.018441894997627075,0.03009812325661181,0.011742730802410874,0.0009058970235701967,0.00013789172669788913,-5.49520823281417,-4.655298249685628,-4.934725571739166,15.284406842184625,10.199479934684355,0.0023252164537620147,,False,False
0.006470588235294118,7.114285714285714,-1.497449550378546,1.497449550378546,9.013373013967218,Moderate,True,0.029073512428445657,0.05447514100980129,0.08497045600082882,0.025401628581355633,0.055896943572383166,0.0006452427345851433,0.0031244683007341876,0.01630957951860209,0.0728110677498452,0.06297725850175545,0.05650148823124312,0.04666767898315336,0.0031924181723453045,0.002177872261674654,0.007811625980200386,0.06816673774842351,0.033389478398261674,0.06035511176822312,0.02557785241806129,0.003642739516554705,0.0006542265343201237,0.006700737671843734,0.04263096917383646,0.02033160576057399,0.035930231501992725,0.013630868088730253,0.0012909815357867904,0.00018580056485236474,-5.661593247524651,-4.749686437392319,-5.079845385732979,16.106893771131187,10.275338343071946,0.0029885129822345815,,False,False
0.006470588235294118,7.371428571428571,-1.6216173447266404,1.6216173447266404,10.023412095618367,Moderate,True,0.02907351319461203,0.05095516155074281,0.08843180694788452,0.02188164835613078,0.05935829375327249,0.00047880653478136093,0.0035234070372997884,0.016309583575321827,0.07420128332262144,0.0662242914583321,0.05789169974729961,0.04991470788301027,0.0033514488996314895,0.0024914780630462476,0.007811711697350093,0.07524216346402415,0.0359247839350129,0.06743045176667406,0.02811307223766281,0.004546865825457757,0.0007903448306400474,0.006701362010579933,0.049015507643613114,0.02228656864204612,0.04231414563303318,0.015585206631466187,0.0017904869206535408,0.00024289866574549762,-5.827979331028707,-31.07729585188906,-5.226216072999345,433.24306911025974,10.325418534439846,0.0037565209948177093,,False,False
0.006470588235294118,7.628571428571428,-1.7488807074743926,1.7488807074743926,11.085739287247957,Moderate,True,0.02907351338855007,0.04635916022475167,0.09186212401525777,0.017285646836201603,0.06278861062670771,0.00029879358654588646,0.003942409624432312,0.01630958469265365,0.0747221295111737,0.06946299329461034,0.05841254481852005,0.053153408601956685,0.003412025392175613,0.002825284846006563,0.007811739720350308,0.08240780509451784,0.03849703934141206,0.07459606537416753,0.030685299621061753,0.005564572969307077,0.0009415876128343326,0.006701593971331894,0.055938030933549314,0.024300550466642003,0.04923643696221742,0.01759895649531011,0.0024242267247344094,0.00030972326972381796,-5.994365750355531,-34.86850111919952,-5.373721768127746,481.68791447421177,10.353789009137019,0.004622985356472744,,False,False
